TTREE hmin
i/I h/I
0 	240
1 	235
2 	232
3 	233
4 	233
5 	235
6 	0
7	0
8	0
9	0
10	0
11	0
12	0
13 	245
14	260
15	245
16	0
17	0
18	260
19	260
20	275
21	0
22	0
23	0
24	260
25	260
26	255
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	260
41	250
42	250
43	0
44	0
45	270
46	260
47	270
48	0
49	0
50	0
51	260
52	280
53	280
54	0
55	0
56	0
57	0
58	0
59	0
60 	227
61 	230
62 	228
63 	220
64 	218
65 	220
TTREE para
 t01  t02  t03  t04 dxu dyu dxd dyd
-844.2 -846.5 -845.8 -841.5 0   0   0   0
TTREE xt
t d i/I n/I sig/D
 214.42702     -6.875          2       6835  4.1634399 
 208.62027     -6.625          2       8633  4.1350563 
 201.89667     -6.375          2      10094  3.2405245 
 196.48557     -6.125          2      10919  3.1930060 
 189.66233     -5.875          2      12247  3.0420098 
 183.71402     -5.625          2      12858  3.8673506 
 176.16901     -5.375          2      12810  3.2794248 
 169.92629     -5.125          2      12651  3.8598912 
 162.82967     -4.875          2      13080  3.5744442 
 156.50589     -4.625          2      13093  3.7942779 
 148.59136     -4.375          2      12060  3.7478061 
 141.56759     -4.125          2      11526  3.9085552 
 133.89428     -3.875          2      11489  5.0505960 
 126.27708     -3.625          2      10413  4.3859107 
 118.36667     -3.375          2      10901  4.0097330 
 108.99147     -3.125          2       9934  4.3767903 
 100.23312     -2.875          2       8723  6.2450690 
 90.761800     -2.625          2       7760  4.3629538 
 80.731611     -2.375          2       7112  4.4970513 
 69.719366     -2.125          2       6461  4.6196004 
 59.545217     -1.875          2       4993  5.7075116 
 40.132437     -1.375          2       3226  5.5410321 
 28.820341     -1.125          2       2631   3.579861 
 17.976533     -0.875          2       2133  3.7717436 
 9.5039202     -0.625          2       1865  4.2491688 
 5.6211063     -0.375          2       1257  4.4608123 
 252.13175     -7.625          3       1611  9.0572995 
 239.14641     -7.375          3       5512  4.5765874 
 231.00191     -7.125          3       5430  3.8254529 
 224.57464     -6.875          3       5769  3.6058978 
 217.65290     -6.625          3       6709  4.3054061 
 211.68262     -6.375          3       7175  3.8021072 
 202.80178     -6.125          3       7422  3.7123954 
 197.20932     -5.875          3       8859  3.3150733 
 189.94569     -5.625          3       9937  3.1436137 
 182.81581     -5.375          3       8872  6.0217840 
 174.27036     -5.125          3       9770  2.9423049 
 165.94951     -4.875          3       9996  2.7889962 
 160.82816     -4.625          3      10059  3.1927705 
 150.49339     -4.375          3       9380  3.9805331 
 143.53306     -4.125          3       9346  4.4228939 
 135.56859     -3.875          3       9220  4.3550761 
 125.59300     -3.625          3       9438  4.8286523 
 119.01562     -3.375          3       8939  3.5616656 
 108.11816     -3.125          3       9503  3.5279639 
 100.24155     -2.875          3       8927  5.9078852 
 89.655762     -2.625          3       8553  9.6530951 
 79.877186     -2.375          3       8278  3.4673919 
 68.004057     -2.125          3       8363  3.3450830 
 57.132362     -1.875          3       7584  3.7206384 
 44.971895     -1.625          3       6944  2.8490567 
 41.456647     -1.375          3       5935  3.3199236 
 29.512025     -1.125          3       4949   3.383904 
 20.915553     -0.875          3       3814  3.7911447 
 16.794214     -0.625          3       3125  2.7238606 
 9.7160362     -0.375          3       2078  2.4860146 
 6.6219549     -0.125          3        701  1.6816507 
 7.0782064      0.125          3        758  2.2665520 
 10.899982      0.375          3       1753  3.6996365 
 16.648244      0.625          3       2976  2.8117931 
 20.697461      0.875          3       3891  3.6636864 
 29.349119      1.125          3       5060  3.3772976 
 41.179338      1.375          3       6550  3.5694296 
 44.960820      1.625          3       7873  2.9875154 
 56.991144      1.875          3       8774  3.7635954 
 67.774210      2.125          3       9719  3.4621128 
 79.752381      2.375          3       9085  3.6494329 
 89.512289      2.625          3      10047  6.7276000 
 96.612652      2.875          3       9848  4.2623275 
 108.12702      3.125          3      10106  3.4361132 
 119.03629      3.375          3       9417  3.5395353 
 125.85769      3.625          3       9883  4.7002974 
 135.40369      3.875          3       9761  4.1229913 
 143.81805      4.125          3       9561  4.4244271 
 150.41736      4.375          3       9548  3.7547405 
 160.57345      4.625          3       9870  3.6002843 
 166.22149      4.875          3       9557  4.9344314 
 174.35626      5.125          3       9651  3.0280852 
 182.25109      5.375          3       8737  6.0234125 
 190.01931      5.625          3       9757  4.1316279 
 197.25737      5.875          3       9048  3.4723725 
 203.39261      6.125          3       7656  3.7020547 
 212.13497      6.375          3       7375  3.5977311 
 218.57245      6.625          3       7017  4.2601973 
 226.03725      6.875          3       6114  4.9982485 
 232.17160      7.125          3       5929  6.0374801 
 238.42609      7.375          3       5656  6.2866404 
 251.35274      7.625          3       1898  7.8356099 
 42.919126     -0.625          4        234  3.5047808 
 27.692496     -0.375          4        385  3.3498772 
 16.530586     -0.125          4        300  3.0651055 
 6.0888962      0.375          4       1081  5.3284934 
 7.6718175      0.625          4       5373  7.2547280 
 17.199309      0.875          4       5567  2.8849891 
 28.454998      1.125          4       5884  3.2610595 
 42.237182      1.375          4       6848  4.1238580 
 45.429218      1.625          4       7318  2.9553952 
 57.595740      1.875          4       7527  3.7280112 
 68.028338      2.125          4       8958  3.1951706 
 80.713917      2.375          4      10064  3.7619761 
 89.776339      2.625          4       8949  5.1280563 
 95.973972      2.875          4       9878  3.8764943 
 107.90943      3.125          4      10085  3.5701675 
 118.37760      3.375          4      10072  3.6004368 
 124.28176      3.625          4       9410  3.8380698 
 132.96871      3.875          4       9376  3.9081108 
 140.70444      4.125          4       9270  3.6711300 
 147.77281      4.375          4       9465  3.5232938 
 157.20427      4.625          4       8934  4.0796879 
 163.36243      4.875          4       9410  2.8639628 
 169.10338      5.125          4       8925  4.4200439 
 175.77349      5.375          4       8425  2.9457330 
 184.43390      5.625          4       8081  3.6337824 
 190.11426      5.875          4       8269  3.4138980 
 196.68380      6.125          4       7484  3.1591040 
 201.86651      6.375          4       6770  2.8703537 
 207.90067      6.625          4       5882  3.4240322 
 214.48265      6.875          4       4973  4.9240444 
 220.93831      7.125          4       3872  4.5437696 
 226.16357      7.375          4       3172  5.4491049 
 234.54078      7.625          4       2043  5.4840472 
 244.19540      7.875          4        603  2.4798719 
 238.54278     -7.875          5        639  8.0883577 
 232.58431     -7.625          5       1768  7.0782829 
 225.52191     -7.375          5       2988  4.0147805 
 219.73888     -7.125          5       3995  4.5156393 
 213.62132     -6.875          5       5151  3.7028789 
 207.09971     -6.625          5       6529  4.1159581 
 201.27818     -6.375          5       7842  3.0120907 
 196.02418     -6.125          5       8788  3.4322595 
 189.67888     -5.875          5       9597  3.0897683 
 183.82829     -5.625          5       9086  5.1414497 
 175.29521     -5.375          5       9958  2.7746086 
 168.60593     -5.125          5       9858  3.2375370 
 163.25076     -4.875          5      10130  2.6786337 
 156.30522     -4.625          5       9343  5.6431309 
  147.6906     -4.375          5       9845  3.3474599 
 140.84434     -4.125          5       9751  3.9478806 
 133.44049     -3.875          5       9606  3.7316034 
 124.77765     -3.625          5       9592  4.0887239 
 118.65357     -3.375          5       9847  3.7830075 
 108.47437     -3.125          5       9648  3.5573060 
 96.866223     -2.875          5       9658  3.6645979 
 90.889265     -2.625          5       8797  5.3609371 
 81.434334     -2.375          5       9856  3.7708153 
 68.563501     -2.125          5       9073  3.2265759 
 58.389886     -1.875          5       7686  4.4215901 
 45.936266     -1.625          5       7555  3.1371411 
 42.037755     -1.375          5       7031  4.0034843 
 28.722559     -1.125          5       6172  3.1716312 
 17.583902     -0.875          5       6052  3.0149698 
 8.8065853     -0.625          5       5548  4.8714484 
 5.8953875     -0.375          5       1282  4.1065897 
 15.999809      0.125          5        190  6.7441205 
 28.885575      0.375          5        343  2.8884361 
 43.306750      0.625          5        194  2.7952992 
  247.0904     -7.875         60       1140  2.4367534 
 241.96956     -7.625         60       4063  3.7173490 
 236.65713     -7.375         60       5483  5.0520377 
 230.25351     -7.125         60       7324  4.0755976 
 224.67592     -6.875         60       8738  3.9099567 
 217.67143     -6.625         60       8570  4.3938458 
 205.87090     -6.375         60       9644  4.1065101 
 201.87003     -6.125         60      11442  2.9475946 
 196.25756     -5.875         60      12225  3.7725184 
 188.72218     -5.625         60      11484  4.1378753 
 181.41048     -5.375         60      10959  4.2283401 
 172.89462     -5.125         60       9516  5.2309913 
 163.70131     -4.875         60      10402  3.2500943 
 157.96854     -4.625         60       9543  3.6183680 
 150.79064     -4.375         60       9815  3.7535120 
 143.30093     -4.125         60       9407  4.6332671 
 134.71865     -3.875         60       8888  4.3998405 
 125.01579     -3.625         60       8297  6.7519244 
 116.60471     -3.375         60       8928  3.8706677 
 108.48603     -3.125         60       8145  4.7906158 
 100.97091     -2.875         60       6513  4.5323161 
 86.610859     -2.625         60       6033  3.4606424 
 75.353696     -2.375         60       5855  3.3505617 
 70.923590     -2.125         60       5678  3.2675687 
 56.684784     -1.875         60       4805  3.9225982 
 43.624234     -1.625         60       4135  3.7647802 
 37.723024     -1.375         60       3731  5.0647976 
 20.760103     -0.875         60       2097  3.0716523 
 15.852328     -0.625         60       1458  3.6088774 
 12.457788     -0.375         60        987  6.1062446 
 6.9010421     -0.125         60        577  1.3071310 
 6.6399222      0.125         60        827  1.3283251 
 9.4139077      0.375         60       2014  3.2637224 
 14.890752      0.625         60       2894  3.4036874 
 20.212809      0.875         60       3775  3.2347024 
 30.512639      1.125         60       5004  6.3960267 
 36.761379      1.375         60       6940  4.2498540 
  43.52856      1.625         60       7708  4.1587561 
 56.414698      1.875         60       8682  3.8448730 
 70.281965      2.125         60       9815  3.2177633 
 75.081525      2.375         60       9353  3.4294056 
 86.326976      2.625         60       9268  3.5285154 
 99.450693      2.875         60       8811  7.4150682 
 107.48125      3.125         60      10886  4.5933552 
 115.86571      3.375         60       9846  3.5429426 
 123.30963      3.625         60       9185  4.3566931 
  133.5673      3.875         60       8613  4.5863862 
 142.56163      4.125         60       9569  4.2512209 
 149.70078      4.375         60      10478  4.1066200 
 157.24640      4.625         60      10436  3.4271899 
 162.78787      4.875         60      10070  2.9099484 
 172.13112      5.125         60       8395  4.9418191 
 180.44042      5.375         60       8919  3.9010066 
 188.47583      5.625         60       9520  4.3477308 
 196.06328      5.875         60       9761  3.4868631 
 201.35329      6.125         60       9147  2.7036820 
 205.88167      6.375         60       7534  3.8741287 
 217.26126      6.625         60       6742  3.9840421 
 223.33213      6.875         60       6114  4.6331413 
 228.66844      7.125         60       5537  3.6910601 
 237.67374      7.375         60       5243  9.7587751 
 242.73480      7.625         60       1744  3.9352036 
 104.65768     -1.375         61        141  3.1513491 
 89.177974     -1.125         61        234  3.1946506 
 59.804118     -0.875         61        332  3.6981288 
 43.330683     -0.625         61        527  4.4441535 
 29.087223     -0.375         61        851  3.3797219 
 12.183335     -0.125         61        683  3.6557661 
 4.7919459      0.125         61       1635  3.3607268 
 11.328733      0.375         61       4246  4.8282767 
 19.470492      0.625         61       5615  4.4676747 
 30.033605      0.875         61       7490  3.6207485 
 43.483934      1.125         61       8707  3.4555847 
 46.958378      1.375         61       8419  4.1274493 
 59.449944      1.625         61       9789  4.0069626 
 72.680510      1.875         61      11495  5.0420016 
 81.668427      2.125         61      12163  5.4365822 
 91.784269      2.375         61      11261  4.4235627 
 102.41233      2.625         61      10761  5.6272459 
 108.16570      2.875         61       9465  3.7771082 
 117.38592      3.125         61      10499  4.3893450 
 125.32162      3.375         61       9330  4.2194518 
 134.08387      3.625         61       9704  4.2029034 
 141.55991      3.875         61       9345  3.8199106 
 148.74884      4.125         61       8902  3.9259375 
 154.96106      4.375         61       8338  3.6154771 
 162.08914      4.625         61       8989  3.7554668 
 168.56200      4.875         61       8143  3.3941583 
 175.58660      5.125         61       6419  4.1222828 
 182.26278      5.375         61       5795  3.5782047 
 189.35462      5.625         61       5856  3.3508461 
 196.86115      5.875         61       5761  3.7898823 
 202.29360      6.125         61       4658  4.4721008 
 208.32307      6.375         61       4142  4.0353915 
 214.40615      6.625         61       3676  5.0952648 
 221.68663      6.875         61       2883  5.0133453 
 226.73861      7.125         61       1956  5.3571822 
 234.20877      7.375         61       1455  7.9613624 
 240.24292      7.625         61        905  4.8234269 
 244.87716      7.875         61        447  2.6946542 
 237.66711     -7.875         62        785  4.4053570 
 229.85370     -7.625         62       1984  4.6057357 
 223.54717     -7.375         62       2828  4.3796849 
 218.03179     -7.125         62       3741  4.4527484 
 212.44204     -6.875         62       5017  4.0625672 
 206.04216     -6.625         62       6848  3.6978457 
 200.32742     -6.375         62       7703  3.1742726 
 194.85584     -6.125         62       8677  3.3696700 
 188.33907     -5.875         62       9933  3.6165462 
 181.61484     -5.625         62       9342  3.3311705 
 173.86997     -5.375         62       9125  3.6809114 
 167.45024     -5.125         62       8804  3.2317925 
 160.39869     -4.875         62      10852  3.4687833 
 154.20221     -4.625         62       9936  3.0450637 
 146.20570     -4.375         62       9149  3.5763612 
 140.00892     -4.125         62       8605  3.8093981 
 132.11470     -3.875         62       9562  4.3889304 
 124.47493     -3.625         62      10395  3.7919928 
 114.60423     -3.375         62      10270  3.7834905 
 107.08144     -3.125         62      10151  4.4389826 
 96.394865     -2.875         62       8327  3.8333336 
 91.140534     -2.625         62       8817  3.7583928 
 78.962515     -2.375         62       9406  3.8217117 
 66.662648     -2.125         62       9630  4.0338323 
 60.479232     -1.875         62       9138  4.4688421 
 46.208221     -1.625         62       7600  3.0813256 
 33.970640     -1.375         62       6652  3.7718475 
 30.029569     -1.125         62       6135  4.9070606 
 16.829441     -0.875         62       5461  4.6464530 
 11.087889     -0.625         62       5298  5.9034503 
 4.1615576     -0.375         62       2303  2.0334100 
 8.6409762      0.125         62        115  2.9084249 
 17.707240      0.375         62        731  5.2217205 
 30.281489      0.625         62        689  4.3806111 
 45.674391      0.875         62        279  4.0145276 
 77.596598      1.125         62        174  3.3658554 
 246.91185     -7.625         63       3123  6.5421712 
 247.91573     -7.375         63       5813  4.6764836 
 231.26060     -7.125         63       4404  4.5567103 
 222.51382     -6.875         63       4735  4.4528098 
 216.55449     -6.625         63       5021  2.9760308 
 210.66542     -6.375         63       5216  4.0050096 
 202.99632     -6.125         63       5737  5.2836538 
 196.52870     -5.875         63       6091  3.6209298 
 190.00510     -5.625         63       6289  3.6094867 
 182.15580     -5.375         63       6827  4.3803020 
 174.76030     -5.125         63       7127  3.9103064 
 168.12321     -4.875         63       7771  3.8224999 
 160.14050     -4.625         63       7841  4.4166296 
 152.85084     -4.375         63       7760  3.7607620 
 144.25515     -4.125         63       8110  4.4420179 
  136.8876     -3.875         63       8168  3.5632742 
 128.28287     -3.625         63       8851  7.1030434 
 120.31266     -3.375         63       8358  3.9750326 
 108.89294     -3.125         63       9342  3.3440010 
 103.70837     -2.875         63       9087  3.9952435 
 90.650375     -2.625         63       9393  3.3674559 
 77.787853     -2.375         63       8813  3.1098290 
 73.917455     -2.125         63       9021  2.9767139 
 60.309603     -1.875         63       8631  2.9853202 
 47.010102     -1.625         63       7141  2.9808061 
 43.686855     -1.375         63       6842  2.8921644 
 30.838239     -1.125         63       5564  3.0045507 
 26.935310     -0.875         63       4658  3.5157362 
 19.722066     -0.625         63       3420  8.3766738 
 12.556755     -0.375         63       2388  2.6230279 
 10.563235     -0.125         63        907  2.7790331 
 10.413817      0.125         63        719  2.8139790 
 13.492000      0.375         63       1980  3.1429291 
 18.472604      0.625         63       3084  4.0778333 
 27.234091      0.875         63       4631  3.7563334 
 31.066164      1.125         63       5868  3.4640713 
 43.760424      1.375         63       7899    2.59561 
 47.236879      1.625         63       8276  2.7187876 
 60.538767      1.875         63       9881  2.8766165 
 74.106102      2.125         63      10510  2.8477501 
 86.837489      2.375         63      10702  5.1676234 
 91.526914      2.625         63      10972  3.5121609 
 104.40028      2.875         63      11313  3.5464945 
 110.76777      3.125         63      11596  5.4027342 
 121.13025      3.375         63      10575  3.5259298 
 130.37730      3.625         63      11392  5.0070800 
 137.28295      3.875         63      10325  3.4832386 
 145.71612      4.125         63      11192  4.5164906 
 152.48756      4.375         63      10346  3.6287486 
 160.33457      4.625         63      10627  4.7217797 
 167.60710      4.875         63      10663  3.5872390 
 174.33677      5.125         63      10195  3.5246897 
 182.42610      5.375         63       9720  3.9152945 
 189.35013      5.625         63       9764  3.6626693 
 196.81273      5.875         63       9885  4.1377695 
 204.13028      6.125         63       8987  4.4045110 
 212.19266      6.375         63       8253  3.6161437 
 218.66114      6.625         63       6913  3.3793479 
 224.79165      6.875         63       5779  4.2698196 
 231.16626      7.125         63       4676  3.8684064 
 236.66123      7.375         63       5054  4.6970841 
 248.46711      7.625         63       3259  5.2836499 
 251.84435      7.875         63        160  3.9857747 
 6.5783117      0.375         64       3913  6.1643422 
 12.493334      0.625         64       5587  4.4080464 
 26.028033      0.875         64       4262  2.5593596 
 27.587412      1.125         64       4779  2.7739431 
 41.382986      1.375         64       5073  2.6626244 
 44.252133      1.625         64       5119  2.3843459 
 57.851144      1.875         64       5761  2.9168039 
 71.189082      2.125         64       6038  3.0063481 
 75.153219      2.375         64       6226  2.7431459 
 88.037735      2.625         64       6864  2.7399782 
 99.787568      2.875         64       7087  5.6957657 
 104.62616      3.125         64       7736  3.1890626 
 115.36700      3.375         64       7864  4.1697813 
 120.77051      3.625         64       7608  3.1464090 
 130.64256      3.875         64       8055  3.9603915 
 136.12977      4.125         64       8142  3.7957793 
 144.67702      4.375         64       8827  4.4645346 
 150.93970      4.625         64       8352  3.3663722 
 158.25019      4.875         64       9266  4.4596256 
 165.03852      5.125         64       9056  3.3984953 
 171.31408      5.375         64       9367  3.9256650 
 178.70370      5.625         64       8860  3.3978015 
 184.17617      5.875         64       8951  4.0110608 
 192.17868      6.125         64       8624  4.8729245 
 197.58021      6.375         64       7175  2.8971643 
 203.39347      6.625         64       6817  4.6834870 
 209.53086      6.875         64       5560  4.9090986 
 214.99794      7.125         64       4681  4.4796672 
 221.11163      7.375         64       3358  5.2233549 
 227.01098      7.625         64       2420  5.3126826 
 236.99327      7.875         64        961  6.1191819 
 241.26125     -7.875         65        664  1.6059026 
 233.80024     -7.625         65       1966  5.1413796 
 228.78074     -7.375         65       2971  6.6928977 
 221.76319     -7.125         65       4565  4.0832132 
 216.34699     -6.875         65       5743  4.4047545 
 209.45797     -6.625         65       7777  3.9886966 
 203.48742     -6.375         65       8195  3.2304526 
 197.07497     -6.125         65       9947  3.8864604 
 189.64454     -5.875         65      10419  3.2959999 
 183.24185     -5.625         65      10733  3.0242377 
 175.97598     -5.375         65      10954  4.6626806 
 169.59157     -5.125         65      11361  3.5356825 
 163.05715     -4.875         65      11515  3.4113907 
 155.57489     -4.625         65      10582  3.5734541 
 149.07079     -4.375         65      11300  3.5677502 
 141.29744     -4.125         65      10277  3.5895138 
 135.06825     -3.875         65      11101  3.6914233 
 126.01625     -3.625         65      10326  3.9549986 
 119.93947     -3.375         65      10480  3.7400925 
 109.00575     -3.125         65      10655  4.8927353 
 104.21677     -2.875         65      10118  3.3345008 
 91.822092     -2.625         65       9739  3.1801955 
 86.835460     -2.375         65       9683  4.4225487 
 74.606836     -2.125         65       9826  3.0353625 
 61.268987     -1.875         65       9193  2.5596347 
 47.127405     -1.625         65       8172  2.6705729 
 43.887363     -1.375         65       7037  2.8672885 
 29.225724     -1.125         65       5919  3.6038601 
 24.594112     -0.875         65       4745  7.1591744 
 13.244315     -0.625         65       4874  3.5977200 
 8.8504932     -0.375         65       3969  6.0185173 
 5.4051279     -0.125         65        382  2.3107239 
